WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45194,2023,39,45193,2023,39,NOTDEFINED,208,208,33,,34,,,,,,,67,,,11,,,1,12,79,129,,4,7,6,9,5,33,,55,,,,,TH,202339,202339,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45229,2023,44,45228,2023,44,NOTDEFINED,154,154,5,,21,,,,,,,26,,,12,,,0,12,38,116,,5,4,2,14,3,15,,26,,,,,TH,202344,202344,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45264,2023,49,45263,2023,49,NOTDEFINED,148,148,0,,9,,,,,,,9,,,25,,,1,26,35,113,,6,0,6,6,1,35,,11,,,,,TH,202349,202349,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45320,2024,5,45319,2024,5,NOTDEFINED,225,225,6,,16,,,,,,,22,,,20,,,0,20,42,183,,7,4,26,15,13,43,,2,,,,,TH,202405,202405,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45355,2024,10,45354,2024,10,NOTDEFINED,251,251,8,,15,,,,,,,23,,,12,,,0,12,35,216,,28,3,15,12,32,45,,5,,,,,TH,202410,202410,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45390,2024,15,45389,2024,15,NOTDEFINED,123,123,15,,6,,,,,,,21,,,5,,,0,5,26,97,,17,2,2,2,17,19,,4,,,,,TH,202415,202415,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45425,2024,20,45424,2024,20,NOTDEFINED,192,192,11,,1,,,,,,,12,,,2,,,0,2,14,178,,23,0,1,6,16,29,,1,,,,,TH,202420,202420,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45460,2024,25,45459,2024,25,NOTDEFINED,188,188,32,,3,,,,,,,35,,,1,,,0,1,36,152,,1,0,0,0,6,17,,3,,,,,TH,202425,202425,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45495,2024,30,45494,2024,30,NOTDEFINED,254,254,49,,12,,,,,,,61,,,2,,,0,2,63,191,,2,0,1,10,0,15,,8,,,,,TH,202430,202430,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45530,2024,35,45529,2024,35,NOTDEFINED,235,235,23,,20,,,,,,,43,,,4,,,0,4,47,188,,1,2,2,2,2,11,,10,,,,,TH,202435,202435,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45565,2024,40,45564,2024,40,NOTDEFINED,157,157,11,,8,,,,,,,19,,,11,,,0,11,30,127,,3,2,2,3,1,6,,2,,,,,TH,202440,202440,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45600,2024,45,45599,2024,45,NOTDEFINED,159,159,0,,5,,,,,,,5,,,10,,,0,10,15,144,,1,1,3,4,2,15,,16,,,,,TH,202445,202445,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45621,2024,48,45620,2024,48,NOTDEFINED,215,215,5,,1,,,,,,,6,,,7,,,0,7,13,202,,2,0,7,5,2,27,,10,,,,,TH,202448,202448,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45635,2024,50,45634,2024,50,NOTDEFINED,158,158,3,,2,,,,,,,5,,,5,,,0,5,10,148,,6,0,1,2,0,17,,5,,,,,TH,202450,202450,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45656,2025,1,45655,2025,1,NOTDEFINED,48,48,0,,3,,,,,,,3,,,4,,,0,4,7,41,,3,0,0,0,2,9,,2,,,,,TH,202501,202501,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45691,2025,6,45690,2025,6,NOTDEFINED,116,116,7,,9,,,,,,,16,,,12,,,0,12,28,88,,2,2,2,0,5,5,,1,,,,,TH,202506,202506,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45726,2025,11,45725,2025,11,NOTDEFINED,135,135,22,,11,,,,,,,33,,,9,,,0,9,42,93,,2,0,2,0,3,7,,0,,,,,TH,202511,202511,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45761,2025,16,45760,2025,16,NOTDEFINED,28,28,1,,4,,,,,,,5,,,0,,,0,0,5,23,,0,0,0,0,1,4,,0,,,,,TH,202516,202516,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45796,2025,21,45795,2025,21,NOTDEFINED,167,167,6,,4,,,,,,,10,,,5,,,0,5,15,152,,4,0,5,2,24,26,,1,,,,,TH,202521,202521,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45831,2025,26,45830,2025,26,NOTDEFINED,198,198,9,,1,,,,,,,10,,,0,,,0,0,10,188,,4,5,2,3,19,58,,4,,,,,TH,202526,202526,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45852,2025,29,45851,2025,29,NOTDEFINED,153,153,10,,3,,,,,,,13,,,12,,,0,12,25,128,,5,6,2,5,13,42,,7,,,,,TH,202529,202529,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45866,2025,31,45865,2025,31,NOTDEFINED,189,189,6,,10,,,,,,,16,,,2,,,0,2,18,171,,8,13,3,3,11,35,,25,,,,,TH,202531,202531,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45887,2025,34,45886,2025,34,NOTDEFINED,286,286,5,,20,,,,,,,25,,,7,,,0,7,32,254,,11,7,3,19,20,69,,36,,,,,TH,202534,202534,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45901,2025,36,45900,2025,36,NOTDEFINED,235,235,5,,21,,,,,,,26,,,6,,,0,6,32,203,,11,14,5,11,7,52,,49,,,,,TH,202536,202536,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45922,2025,39,45921,2025,39,NOTDEFINED,223,223,18,,42,,,,,,,60,,,10,,,0,10,70,153,,10,11,10,21,10,63,,76,,,,,TH,202539,202539,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45936,2025,41,45935,2025,41,NOTDEFINED,284,284,17,,84,,,,,,,101,,,9,,,0,9,110,174,,3,15,10,12,5,24,,60,,,,,TH,202541,202541,1,1,1
SEAR,YR,NH,FLU_SE_ASIA,THA,Thailand,45957,2025,44,45956,2025,44,NOTDEFINED,187,187,12,,45,,,,,,,57,,,7,,,0,7,64,123,,3,14,9,11,6,31,,29,,,,,TH,202544,202544,1,1,1
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44228,2021,5,44227,2021,5,NONSENTINEL,57,57,0,0,0,0,0,,,,,0,,,0,,0,,0,,57,,,,,,,,,57,,,,,TL,202105,202105,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44263,2021,10,44262,2021,10,NONSENTINEL,9,9,0,0,0,0,0,,,,,0,,,0,,0,,0,,9,,,,,,,,,9,,,,,TL,202110,202110,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44298,2021,15,44297,2021,15,NONSENTINEL,158,158,0,0,0,0,0,,,,,0,,,0,,0,,0,,158,,,,,,,,,158,,,,,TL,202115,202115,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44319,2021,18,44318,2021,18,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202118,202118,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44333,2021,20,44332,2021,20,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202120,202120,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44354,2021,23,44353,2021,23,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202123,202123,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44368,2021,25,44367,2021,25,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202125,202125,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44389,2021,28,44388,2021,28,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202128,202128,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44403,2021,30,44402,2021,30,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202130,202130,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44424,2021,33,44423,2021,33,NONSENTINEL,34,34,0,0,0,0,0,,,,,0,,,0,,0,,0,,34,,,,,,,,,34,,,,,TL,202133,202133,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44438,2021,35,44437,2021,35,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202135,202135,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44459,2021,38,44458,2021,38,NONSENTINEL,1,1,0,0,0,0,0,,,,,0,,,0,,0,,0,,1,,,,,,,,,1,,,,,TL,202138,202138,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44473,2021,40,44472,2021,40,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202140,202140,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44494,2021,43,44493,2021,43,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202143,202143,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44529,2021,48,44528,2021,48,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202148,202148,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44564,2022,1,44563,2022,1,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202201,202201,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44585,2022,4,44584,2022,4,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202204,202204,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44599,2022,6,44598,2022,6,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202206,202206,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44620,2022,9,44619,2022,9,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202209,202209,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44634,2022,11,44633,2022,11,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202211,202211,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44655,2022,14,44654,2022,14,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202214,202214,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44669,2022,16,44668,2022,16,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202216,202216,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44690,2022,19,44689,2022,19,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202219,202219,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44704,2022,21,44703,2022,21,NONSENTINEL,0,0,0,0,0,0,0,,,,,0,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202221,202221,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44725,2022,24,44724,2022,24,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202224,202224,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44760,2022,29,44759,2022,29,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202229,202229,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44795,2022,34,44794,2022,34,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202234,202234,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44830,2022,39,44829,2022,39,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202239,202239,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44865,2022,44,44864,2022,44,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202244,202244,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44900,2022,49,44899,2022,49,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202249,202249,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44935,2023,2,44934,2023,2,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202302,202302,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44956,2023,5,44955,2023,5,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202305,202305,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44970,2023,7,44969,2023,7,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202307,202307,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44991,2023,10,44990,2023,10,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202310,202310,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45026,2023,15,45025,2023,15,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202315,202315,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45061,2023,20,45060,2023,20,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202320,202320,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45096,2023,25,45095,2023,25,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202325,202325,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45131,2023,30,45130,2023,30,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202330,202330,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45166,2023,35,45165,2023,35,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202335,202335,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45201,2023,40,45200,2023,40,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202340,202340,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45292,2024,1,45291,2024,1,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202401,202401,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,45327,2024,6,45326,2024,6,NONSENTINEL,0,0,0,0,0,0,0,,,,,,,,0,,0,,0,,0,,,,,,,,,0,,,,,TL,202406,202406,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,42709,2016,49,42708,2016,49,NOTDEFINED,1,1,0,,0,0,0,,,0,,0,,,0,,0,0,0,,1,,,,,,,,,,,,,,TL,201649,201649,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,42765,2017,5,42764,2017,5,NOTDEFINED,2,2,0,,2,0,0,,,0,,2,,,0,,0,0,0,2,0,,,,,,,,,,,,,,TL,201705,201705,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,42975,2017,35,42974,2017,35,NOTDEFINED,2,2,0,,0,0,0,,,0,,0,,,0,,0,0,0,,2,,,,,,,,,,,,,,TL,201735,201735,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43010,2017,40,43009,2017,40,NOTDEFINED,2,2,0,,0,0,0,,,0,,0,,,0,,0,0,0,,2,,,,,,,,,,,,,,TL,201740,201740,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43045,2017,45,43044,2017,45,NOTDEFINED,2,2,0,,0,0,0,,,0,,0,,,0,,0,0,0,,2,,,,,,,,,,,,,,TL,201745,201745,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43080,2017,50,43079,2017,50,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,201750,201750,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43101,2018,1,43100,2018,1,NOTDEFINED,1,1,0,,0,0,0,,,0,,0,,,0,,0,0,0,,1,,,,,,,,,,,,,,TL,201801,201801,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43136,2018,6,43135,2018,6,NOTDEFINED,1,1,1,,0,0,0,,,0,,1,,,0,,0,0,0,1,0,,,,,,,,,,,,,,TL,201806,201806,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43171,2018,11,43170,2018,11,NOTDEFINED,14,14,0,,0,0,0,,,0,,0,,,7,,0,0,7,7,5,,,,,,,,,,,,,,TL,201811,201811,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43206,2018,16,43205,2018,16,NOTDEFINED,5,5,1,,0,0,0,,,0,,1,,,1,,0,0,1,2,3,,,,,,,,,,,,,,TL,201816,201816,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43241,2018,21,43240,2018,21,NOTDEFINED,11,11,0,,0,0,0,,,0,,0,,,0,,0,0,0,,11,,,,,,,,,,,,,,TL,201821,201821,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43276,2018,26,43275,2018,26,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,201826,201826,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43311,2018,31,43310,2018,31,NOTDEFINED,6,6,0,,0,0,0,,,0,,0,,,1,,0,0,1,1,5,,,,,,,,,,,,,,TL,201831,201831,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43346,2018,36,43345,2018,36,NOTDEFINED,12,12,0,,0,0,0,,,0,,0,,,0,,0,0,0,,12,,,,,,,,,,,,,,TL,201836,201836,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43381,2018,41,43380,2018,41,NOTDEFINED,6,6,0,,0,0,0,,,0,,0,,,0,,0,0,0,,6,,,,,,,,,,,,,,TL,201841,201841,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43416,2018,46,43415,2018,46,NOTDEFINED,4,4,0,,0,0,0,,,0,,0,,,0,,0,0,0,,4,,,,,,,,,,,,,,TL,201846,201846,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43451,2018,51,43450,2018,51,NOTDEFINED,10,10,0,,0,0,0,,,0,,0,,,0,,0,0,0,,10,,,,,,,,,,,,,,TL,201851,201851,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43472,2019,2,43471,2019,2,NOTDEFINED,6,6,1,,0,0,0,,,0,,1,,,0,,0,0,0,1,5,,,,,,,,,,,,,,TL,201902,201902,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43507,2019,7,43506,2019,7,NOTDEFINED,12,12,2,,0,0,0,,,0,,2,,,2,,0,0,2,4,8,,,,,,,,,,,,,,TL,201907,201907,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43542,2019,12,43541,2019,12,NOTDEFINED,19,19,5,,2,0,0,,,0,,7,,,2,,0,0,2,9,10,,,,,,,,,,,,,,TL,201912,201912,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43577,2019,17,43576,2019,17,NOTDEFINED,6,6,1,,0,0,0,,,0,,1,,,0,,0,0,0,1,5,,,,,,,,,,,,,,TL,201917,201917,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43612,2019,22,43611,2019,22,NOTDEFINED,6,6,0,,0,0,0,,,0,,0,,,4,,0,0,4,4,2,,,,,,,,,,,,,,TL,201922,201922,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43647,2019,27,43646,2019,27,NOTDEFINED,10,10,0,,0,0,0,,,0,,0,,,3,,0,0,3,3,7,,,,,,,,,,,,,,TL,201927,201927,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43682,2019,32,43681,2019,32,NOTDEFINED,12,12,0,,0,0,0,,,0,,0,,,0,,0,0,0,,12,,,,,,,,,,,,,,TL,201932,201932,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43717,2019,37,43716,2019,37,NOTDEFINED,18,18,0,,0,0,0,,,0,,0,,,0,,0,0,0,,18,,,,,,,,,,,,,,TL,201937,201937,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43752,2019,42,43751,2019,42,NOTDEFINED,4,4,0,,0,0,0,,,0,,0,,,0,,0,0,0,,4,,,,,,,,,,,,,,TL,201942,201942,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43773,2019,45,43772,2019,45,NOTDEFINED,5,5,0,,0,0,0,,,0,,0,,,0,,0,0,0,,5,,,,,,,,,,,,,,TL,201945,201945,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43787,2019,47,43786,2019,47,NOTDEFINED,1,1,0,,0,0,0,,,0,,0,,,0,,0,0,0,,1,,,,,,,,,,,,,,TL,201947,201947,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43808,2019,50,43807,2019,50,NOTDEFINED,12,12,0,,0,0,0,,,0,,0,,,0,,0,0,0,,12,,,,,,,,,,,,,,TL,201950,201950,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43843,2020,3,43842,2020,3,NOTDEFINED,11,11,0,,0,0,0,,,0,,0,,,0,,0,0,0,,11,,,,,,,,,,,,,,TL,202003,202003,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43878,2020,8,43877,2020,8,NOTDEFINED,20,20,1,,2,0,0,,,0,,3,,,0,,0,0,0,3,17,,,,,,,,,,,,,,TL,202008,202008,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43913,2020,13,43912,2020,13,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,202013,202013,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43948,2020,18,43947,2020,18,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,202018,202018,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,43983,2020,23,43982,2020,23,NOTDEFINED,3,3,0,,0,0,0,,,0,,0,,,0,,0,0,0,,3,,,,,,,,,,,,,,TL,202023,202023,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44004,2020,26,44003,2020,26,NOTDEFINED,3,3,0,,0,0,0,,,0,,0,,,0,,0,0,0,,3,,,,,,,,,,,,,,TL,202026,202026,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44018,2020,28,44017,2020,28,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,202028,202028,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44039,2020,31,44038,2020,31,NOTDEFINED,5,5,0,,0,0,0,,,0,,0,,,0,,0,0,0,,5,,,,,,,,,,,,,,TL,202031,202031,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44053,2020,33,44052,2020,33,NOTDEFINED,15,15,5,,0,0,0,,,0,,5,,,0,,0,0,0,5,10,,,,,,,,,,,,,,TL,202033,202033,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44074,2020,36,44073,2020,36,NOTDEFINED,0,0,0,,0,0,0,,,0,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,TL,202036,202036,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44088,2020,38,44087,2020,38,NOTDEFINED,98,98,0,,1,0,0,,,0,,1,,,0,,0,0,0,1,97,,,,,,,,,,,,,,TL,202038,202038,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44109,2020,41,44108,2020,41,NOTDEFINED,100,100,0,,1,0,0,,,0,,1,,,0,,0,0,0,1,99,,,,,,,,,,,,,,TL,202041,202041,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44123,2020,43,44122,2020,43,NOTDEFINED,447,447,0,,0,0,0,,,0,,0,,,0,,0,0,0,,447,,,,,,,,,,,,,,TL,202043,202043,,,
SEAR,YR,SH,FLU_SE_ASIA,TLS,Timor-Leste,44144,2020,46,44143,2020,46,NOTDEFINED,294,294,0,,1,0,0,,,0,,1,,,0,,0,0,0,1,293,,,,,,,,,,,,,,TL,202046,202046,,,
